,id,name
669,2614f4c4-b887-450d-b440-fef4da73a26d,سورینو
670,d6de6ace-9c84-4062-bd8d-4c92a054be24,زیتون
671,9320e2e6-12af-48b2-9d59-6c74dc8685ab,سیب 360 (مجیدیه)
672,e209a00d-1557-4787-a08d-9776d08e51e8,گالریا
673,6f8e7242-69d3-418b-9607-41e595fc6efd,ساعی (شعبه ولیعصر)
674,cf96a24c-4c30-4ec5-9256-d66900f837ea,فرهنگ و هنر مانا
675,ee69f8ba-4b15-43e8-97d8-9644eaabf0d2,ضیافت
676,796539e1-b157-4d6e-9da2-85f199842f6e,هنر
677,f9a9a30b-9e54-4f9a-a17a-6444d8ad5f48,صدف
678,90355bae-2e15-4eba-9802-e4789295645c,سیب 360 (جهان آرا)
679,c4dd49ed-e0ee-4821-ab65-eacc58110513,صدف(ولیعصر)
680,91184340-d1a1-4132-a064-17cfa036e305,آبادان سیتی
681,b17a8629-1d05-47b6-8273-c9ac20629541,باکلاواچی
682,ae87cd16-2444-4137-9753-b5e4561333ca,گاردریل
683,8da488f0-7d9c-46d5-89ff-749c764f7828,مستر پاتوالیا
684,e9251638-e03f-4503-856a-ea5bede56869,گلدون
685,feb03c02-7a48-4994-840d-43b5535b37ea,ژابیز لانژ
686,3f96b42c-e86e-4371-a156-84e1c501688e,هتل ورزش
687,83708990-3914-42bd-b8f7-4c94be020fa5,ژابیزز لانژ (ولیعصر)
688,d9004149-76f6-4952-b0cf-159d07cd5f2d,کاسه کباب اردبیل (ساعی)
689,0ebbc8da-096f-4a6c-b9a7-ecb73cbcf772,کلاسیک تونی
690,69da07a9-dfb3-b137-b5ae-0ed886af3984,الوند
691,f0676623-fe65-4b12-82f0-c10afd7b6729,ویش
692,0238d48f-4234-4a9d-93fc-79f1a0d63d77,باغ شازده
693,ac6d4762-f2a2-46e7-aa38-9596928ac8c8,کاج
694,2e3e2a86-4d09-43c9-88ab-c0322d24e95b,تواضع
695,8811e424-ef12-46bb-a722-dd0c4636a96b,سیکا
696,4dc7e833-9f2b-4f51-9165-ac8075cb3733,خانه پنیر پرچک
697,d121f376-5849-4181-aaa0-fbc9f8239885,توماتو
698,bb653310-6a03-4bfc-a951-747979ead63a,مرسی
699,d5c82d1a-03e8-4686-b8a0-211108473879,بورکا
700,65069643-a513-4e8b-b5bc-a99cdb1efbd4,طباخی کاج (پیروزی)
701,599895f6-d3ff-4795-8070-a4c5392f4d63,پدر سالار
702,eb2ae928-d1a1-44b7-bd6c-473cace4f873,کتیبه
703,ee626294-8583-42a0-b975-e2d34afbe2bc,غذا سرای شیراز (خواجه عبدالله)
704,68afc61e-5c11-4d87-aefc-1415ce898c68,مهرگان
705,bdf8e741-ba2a-46f5-9a74-790ed3a5e798,زی
706,b9e5b251-0e7d-40d7-be5f-8badefb2239c,وزیری
707,04763427-a493-4dda-a65b-2ca6dbc71fd0,سایا
708,c0273003-c636-4d75-8698-1ed96135ee40,آبشار
709,6d385fbe-65b1-4de2-ad50-8a6be763edc4,کیوسک برگر (شریعتی)
710,ed2363f5-3e20-469c-8b05-3b312e73f059,خانه میرا
711,4d5dede5-c54d-4989-933b-7220ac8f771d,صور
712,e848268c-8cb4-4628-a650-fb3e37a122cb,کورن داگ پلاس
713,4fd1a51f-15e2-437d-b722-04cc2963f707,فکر (دانشگاه)
714,bec94721-9e3d-42df-9272-14bda1f0421e, مادر
715,34351287-dcd9-4851-8e37-2de25955f430,شار لانژ
716,1360e196-f8eb-446d-ac55-337bc5dd9852,مضراب
717,f000204c-2057-49f1-ae64-1853e24df9ae,کافه اسکان الوند(شار)
718,ff070332-9fe9-498f-b038-293000401877,هاکوپ برگر (خواجه عبدالله)
719,5115aaff-e1eb-436d-af0c-9811e7534ddb,پیتکو (خواجه عبدالله)
720,91b93e61-c840-403c-bee9-9a71ee6985a4,دانوب
721,6e591554-425d-491e-ac52-4e58923a88d4,کتاب دارالخلافه
722,def4936a-d51c-470a-bb92-0abb76948ed8,بولوار 126
723,548114cd-1067-4cf9-8fb4-ded70899b983,کباب سرای آیدا
724,603222a7-e18e-45fb-81de-6eef9b7403a9,مائده
725,0471f87b-b6b7-4c0e-ba36-c4d961a4c381,پیتزا فرشته
726,ee8ac486-0135-46ca-96cf-7fa12992d869,هات داگ رسیس
727,42fe71b1-9960-48e5-827c-959c47e33642,خانه پهلوان رزاز
728,fd23fd13-9abf-4118-8462-fcfe543a1a0e,کولاک
729,98ccda92-3348-4d99-afaa-e20aeae654a8,ویس لند
730,ae6f3d34-8a5a-494f-86dd-20db5e146c3d,برد گیم
731,a9d0c41d-2ff4-49fb-8223-7b0ba0d40a68,پازل
732,d2b9ef61-bb17-4276-8471-5f365147c8ae,فخیمی
733,a0f980fd-6bd7-4255-a9e2-78eac35ff9b4,نشین
734,99605f36-3e60-4349-a886-8efca09e6d14,مُ
735,00eaa917-5304-4c58-b18f-f0c799b278ee,گدار
736,0097ef8a-8dbd-42aa-b1ef-94a3079b4842,پارک تهران
737,ecd17aa0-91f1-4155-b238-2a76676542be,کلندی جلاتو
738,fbc933fc-83af-4c94-bb43-b304d19695e2,کبابی بهارفضلی
739,95528d59-b5b3-41a3-bbf7-783cabcf601f,کافه قنادی سینامون
740,924107ad-81b5-4249-a34d-d912662e102e,سفره خانه عقیق
741,ee571c2a-938e-4a61-809f-43f0ccc8d807,هتل آپارتمان وزرا
742,8d1e6a1a-7342-41b7-80c7-7f481b3a7051,دو هشت
743,412d4f30-4efa-4ba7-bbb0-19b9beba962c,شفیعی
744,ea2b7d67-523a-4d70-9ddd-b9cab537d085,قاقالی لی خوشه
745,ac05c924-f19b-4936-9267-82535114c8e7,محسن
746,c45cb9c7-6b4d-4753-9ea3-0805a10083f8,روبیک
747,2a3030f4-e363-4ccd-a333-558698035db0,عمارت شمس
748,eb689d82-ea33-49f8-9623-e2846bea0a23,سنگلج
749,c0b1e1e1-2b40-4e83-95c1-a0cd4cd03ea9,میرزا قاسم خان
750,2075bc86-032c-81b0-3cb0-92344aa1c414,در ب در
751,1eccd44b-977e-4f03-a055-7f42972011e4,هترا
752,a700b0e1-257a-4a59-8fdb-e054e7cb10de,سام فود
753,a2fd67db-d931-462d-9039-e456b342372f,قهوه سنتو
754,c4a8c5f8-e007-414f-a82e-e796da518faa,آی من
755,ed54e868-1954-4aed-998a-97bfa69ac99d,پنسو
756,303879ef-6ef4-448c-9017-133c0438a4b8,پنجره
757,cecea323-cb38-4371-8d8b-ed4392041965,فرد جوان (انقلاب)
758,c2408d5e-2bf9-4dca-9fca-5d01912361de,م ُ پیتزا
759,212d4868-e118-4e44-b9ed-b8bee7787bd1,خانه بریان
760,0bdd1583-0cc2-4d02-880e-5fb36d5b4420,کلبه فدک
761,15988843-cf1f-4e68-b57d-a489ba514b9b,کتاب رنگی
762,3d9051f0-c05f-4441-9f31-ca94de037b72,بامی نو (باغ کتاب)
763,dcb392bc-07c1-479e-bef0-9bf885d29edc,زوفا
764,03d2c158-f4f6-4d8a-b650-33c9bed45b94,بوتیک شیرینی تارتین
765,f23d51e5-e81c-4772-b25d-c30ec60903af,ایستگاه (لاله)
766,9f978313-bb8c-40fa-b176-5c658b84b724,باغ موزه مقدم
767,c48d3888-96c9-4867-8a3b-d4a4c2e765be,طهرون قدیم (دیزی تیمچه اکبریان)
768,688d6414-8355-4997-9304-a1a1f8491e6d,ماسیس
769,e7196e34-7c2e-4536-8159-9c90bf9a4662,کباب سرای حاج حسین مروی
770,c8cea683-f82d-43a5-9096-620cd675af89,رویای شیرین
771,f44c3fbe-7ad5-4c61-88dd-217e8722a58f,سوره مهر
772,d6288088-fe8a-47c1-a195-9016aafca497,پیراشکی بهمن
773,2c4e727d-7b06-40e0-8c29-5515a599d241,ژوست
774,e7b4b4b7-bc23-450d-9553-8eaa67880fb8,هانی بال
775,67c33369-4daf-4427-8782-a8b8a3887ec0,مایا
776,0fb11cf5-6879-4a61-8839-d90532fb6864,لوکس تبریز
777,3803c958-23a7-48b8-8821-4a733666a451,فلافل مروی (بازار)
778,1996f1e8-9857-45f7-b549-c118b57f945c,مینگو
779,d40944c2-764a-484a-8d6b-0433a3137a9f,پیتکو (پیروزی)
780,df975970-b2bf-4e19-b07f-2a0f60d26fb3,جشنواره
781,ca3c1a13-eca7-458e-b761-d5404ebd9879,هات(کارگرشمالی)
782,5ba5792c-7076-4260-bbd0-09e0876b0da6,سعدی
783,960621a9-650f-4d03-8900-54a6ffed5910,کلانا
784,8b79cbe9-d3c0-4559-8139-412e97b6d368,نارا
785,e2f04941-c438-4ec3-ac90-54436bf3da12,عمارت لاله
786,3e71df37-3dfd-46f9-a094-2514838004e0,گلدون (انقلاب)
787,dfc2a744-e216-4268-871e-395ba90eb026,ژیگان
788,0b166b58-1c6b-4014-8038-db681b7c3431,سیلک
789,38ccfd7f-ba5c-4ae6-aec0-1422ff2cea77,شبستری
790,d0af7cc6-bfcf-4b47-b752-1a2342d7f544,سه گاه
791,8e9a4024-9179-4cd9-8bb4-f67beffee0d5,برگر لند پلاس (پیروزی)
792,b4a83c60-11de-48cb-9ca2-e4decb362481,شیراز برگر
793,64a201c1-bc01-4ce3-bd03-3f291131553a,موازی
794,990670d1-0091-441c-a58d-8d7bbcf203fa,تمشک
795,12690f94-859a-4542-9b0a-fc9de089f217,سرزمین سوخاری (پیروزی)
796,c23a6252-b145-457d-b0bf-3b496f93df1f,سفره گالری گوهرانه
797,e5fcf86f-0bd3-4161-9da2-3275fcfdb3c6,صفائیه (جمهوری)
798,6c7b982e-778d-4f3e-aa34-994000bfafac,خلیج فارس
799,11a3d561-22f8-4128-ace8-5b6b2417414d,مامان زری
800,3799109f-f836-4e2f-84df-79a184e06484,نصرت
801,473d0a2d-d882-4c4e-8db1-14ac393d2c57,مارون
802,28f93dcb-8a3a-4684-9b80-7cc73e85e93d,باروژ(یوسف اباد)
803,987fd24a-adf0-4ca4-b873-95fdc6a60899,قهوه خانه آذربایجان
804,5b81d269-3d96-4622-847e-c7b3402a62af,اغذیه گراس
805,df155567-5dca-47e0-88f2-c6ab06b386fc, آلما
806,e7e2e127-1d1e-4129-b77d-68442414c914,فلافل مروی (انقلاب)
807,7dced39d-3dc6-4456-9b47-f65ea3b57b51,دالون دراز
808,5d35f35d-e9b5-4098-9a49-3aab9f2c42c9,جیگر بلا
809,e745e946-d2c9-4ec7-abab-f9eaca648f85,ملس
810,5114c24e-0191-45cb-a971-4827445aeedc,جیلیز ویلیز (پیروزی)
811,ce3713b7-8967-4d2b-950f-b4ba1f143734,خشت بهشت
812,a60ead60-e187-43bc-bf3e-4f1df8db633a,ژاندارک
813,60d309dc-ba55-4a8f-ad13-cbc81d8238a9,لمیز (انقلاب)
814,97e2c880-33b6-4d70-8b6c-f711d54cfe12,کیوسک برگر (باغ کتاب تهران)
815,b6712d93-37d3-4d66-b85e-655f99d3f4f2,ارکیده (امیرآباد)
816,23d79d0a-0c66-48e1-a10a-17261bf63dc2,بچه محل
817,e097715b-3e42-4c7f-9130-0bbe2c5586d5,کافه و رستوران هتل اورین
818,c34593a5-d114-4813-8cd3-b71e6a5f4b0d,جگرکی ماسوله
819,c06a8db6-a96e-4122-86fd-fa73a3ac3504,شیلا (انقلاب)
820,7217f14f-b587-43ac-9d7e-69682c660d3d,گریل 17(شیخ بهایی)
821,8e091ed4-480e-4292-99e4-cedc23b01038,ساندویچ خانواده
822,9c7b36b1-02bb-4c1b-b964-7dfed3271a49,چاکوچ (پیروزی)
823,e6a12315-75e4-41d0-b177-cb87153175e0,گوهرانه 
824,0821326e-42cf-4839-b68b-4ae39e01c347,گاردینو
825,6b45da9a-7ea8-4bfd-bcb2-6a96b6a917d6,پاستور
826,298ce0b4-72c7-420d-b73b-fcec322671e5,فلافل بیروت (نارمک)
827,324dbeaf-aad9-49da-86eb-68a9919b40ad,کبابی بهار
828,2412f723-2459-448e-bb01-8d631a5a7a87,مستر بولکی (گاندی)
829,be12a10e-7978-4b42-bf8c-df4538a15306,هایلار
830,e3c35808-546c-412d-95a6-3565c708a20a,مزه (توانیر)
831,2a398373-8117-469d-9598-f575aadbdb47,مادر
832,e48affd1-4809-4a09-9df8-416b63d5ac35,دو فرانس
833,c5f953ac-6319-4d93-baee-8ad99e4500a7,گل یخ (پیروزی)
834,a4cd7956-cac8-42ba-a62c-41fc469598ae,هارمونی (گاندی)
835,f362cf70-bbe8-4fde-8c94-eda2360b00ad,مستر استیک
836,1f96579e-3332-04dd-ab4d-6f23742029b8,پلاک (گاندی)
837,fb61ecf7-dabd-43b9-a816-f0f73145e4bf,کلاویه
838,9a0c8c7e-08d5-46b6-9334-a2e3fdbe82c3,هات داگ مسعود (پیروزی)
839,2672c9f2-ed9c-4fdc-a99c-5c60a658e992,آیس پک
840,bf55fb6f-f095-435e-8911-398e0600b9d7,میرا
841,0ed658dd-61f8-9451-44b6-f727f85659a9,هایدا(انقلاب)
842,83126624-d7c4-4848-818f-2ccda15bde20,رضا
843,20adf3ba-1fc7-47e1-9ef1-08687947125b,قیمه نثار قزوین
844,6f35832e-c9fa-4e0d-93eb-94db34fb3445,چلوکبابی ذبیحی
845,22a5d8a4-5f7d-408f-a2a9-ba3dd7b88226,رفتاری(انقلاب) 
846,709c5f31-8dcd-44e8-ae24-8f074323febf,پیانو (پیروزی)
847,5971dacc-ce8c-487f-97a9-a8910f4a01b8,سرزمین سوخاری (بازار)
848,07890f2f-5409-483e-8468-fb4a9b3c3e89,بستنی رضا
849,8efce25b-ae45-4748-b40f-40e8398ac625,کباب سرای اصیل گلپایگانی
850,1035677b-a001-4800-a3a2-e0b137f5b766,بستنی رضا (نارمک)
851,8bdfbc51-ab68-48ee-bdd3-6f2837b117ad,مسلم 
852,251190b9-9659-4017-87a0-568be1e2481f,هات (پیروزی)
853,f43ee474-2097-443c-8c4b-d1f83014b81b,قلب سفید (پیروزی)
854,b7fe06bf-e980-4ef7-b509-d6b87a09538e,نانبرسان
855,cd980a61-5f78-4604-8e95-48a2258063fd,بزرگ خاندان
856,7c1e9d62-f9e4-41c9-8155-d17d9280ea17,ایران برگر (بازار)
857,24040545-4eed-40ad-b9b3-1ef65152424a,اغذیه لوتوس
858,19d82ff2-2987-493b-a574-97ae3ffe74fd,اغذیه گلستان
859,46356013-dd69-46be-8689-66484d842adb,چلوکبابی شمشیری (بازار)
860,ab578f0e-3598-6023-a368-fbfc52ed585b,خانه کوچک
861,611f87bc-23bd-4aa9-8a23-6702cfdf68b6,ژیوان
862,15dde1f4-4930-4af3-8bc8-3239047436af,ژولی
863,40049368-6c2c-4a06-90b9-93037e15327d,چیلای برگر
864,db7b17ad-07f9-4f14-acbf-42010f00d258,هیوا (یوسف آباد)
865,fc8e977b-e4bb-4ba4-9491-2c7d4eae167b,دوگا برگر (فودلند ملل)
866,69ab5a53-2e8e-4654-a22b-af7392d9556b,امیر انفجار
867,f5d788cd-272f-4ae4-aaee-f4e4796a6258,مفصل
868,2be37f60-e06d-4737-a229-1cee01e40233,چلوکبابی حاج مرشد
869,ba8471ed-ef07-4192-a86a-ad9ed7b11b03,کارنال
870,f206b57c-ec9c-4a1e-93a5-780241097d53,آش کده صبحهای گلوبندک
871,b8f89321-e2a7-46df-81c5-75bb27da3b2f,ارسی (بازار)
872,1bb6b196-6ca5-4ec0-89ee-9abb94c1ec2c,آوانی
873,b38a55ab-9751-494e-bdc4-abfef74893de,شرف الاسلامی
874,a61379d5-2f38-49e4-9fb3-bf1713f0e8bd,عمارت تاریخی ملک
875,9feca21d-ac2e-48c6-8e6e-451f8947e355,ایزار
876,5d0a8ced-a346-4250-b93d-6521e7a8a59b,میان
877,090634d0-9421-4263-96af-bb0a4b23d909,طلا
878,36aaa0c0-84b3-478f-ac16-d61b11fe6483,دیلیمو
879,58fe655a-6551-4b9b-8c5e-6ade33bb6396,کرپ (راه چوبی)
880,27538178-9411-4b05-b075-afa6a944622c,لقمه طلایی
881,4cfa9f54-933b-40a7-abad-fd8499b9ce39,شقایق
882,2c226d0c-d77f-402d-b1db-dfd74b0a8cb5,یامی باکس
883,ea66453c-123f-4c82-81ab-ecfe2bccfa1d,مرغ بال
884,c5571681-3ee7-4125-a1c6-9446b5a133e0,تواضع
885,e6119375-731a-403e-adb4-6b1eb55a90fc,گلستان
886,f9d2a742-de44-4812-a5a4-3ea49f60109a,چلوکبابی سیب سرخ
887,0e46c1bb-0519-47e7-b426-e7776cba736b,آش نیکوصفت
888,1a9b5d0f-a573-40d4-a367-07ccadfa5b27,لیز
889,86f717f2-9753-f1fc-9d3a-8400b3a0b0a2,پاستا فکتوری
890,f8d6608c-2b1a-4617-8a31-f98f34f51c68,سعید
891,19a36a91-3432-46cf-b3c7-338381aaccc6,ژیوان
892,2e149a59-9df4-4e28-9b69-3c1becadb840,بهدونه
893,701bb32d-4e98-4bf1-b7f7-7926a933f686,ترنج (جمال زاده)
894,bb2a6630-c2f0-4e5f-9230-ec8d4610a5d0,سپنج
895,17aeb7ec-7bc7-41ca-99e6-3e0377d5b33b,یزدی
896,de8cf4da-7722-4cee-90dc-57b7eaa695f8,سوییت بار
897,af0fb8f8-3fd8-49d2-af4d-f7b7244eeaf2,تهیه غذای فرد بانو
898,943f9c51-de6b-48c4-952d-7ebb9541bb15,چاکوچ (نارمک)
899,7eda3ed0-a505-4ebd-ae69-20b3270e96d6,لبنانی روشه (گاندی)
900,333e3f87-2c96-4392-a1c1-4d948cce6487,طبیعت VIP
901,bca7b738-9f94-4e2c-8072-1ce4a5b45a7e,طباخی کاج (رسالت)
902,6bdb044c-8af0-4343-a3a8-bb753a0b86d0,سیب 360 (کارگر)
903,9ee1ff57-918c-4d11-a7a8-3b1662649665,عود
904,572621b0-e78d-4d31-ba99-7ca72a7cd761,هات داگ مسعود (یوسف آباد)
905,f836c496-79df-4ac2-80d5-ee44577ff08a,حاج محمود
906,f3af1300-ad5f-4a35-a7a5-0b5c6adfe50b,خوان باشی
907,831f5bc0-7382-435c-870f-203b08564d86,خان باشی
908,ba99465a-dc8b-459a-a16b-76b6742c3459,واسابی 
909,e9aea5e6-21cd-447a-9f75-519944ccc3e1,ساساری
910,f8b9b886-f664-492a-af33-074f7b0e1094,گراس
911,04d6b506-8abf-468a-b63a-085c69c9a902,سینت
912,e573560d-81ff-4f1a-b3c1-4aba373d3539,شایسته
913,77881955-28f9-4d4b-a05d-6bbc31c716a4,کیک استودیوسارا (Asp)
914,4bcf454b-c2da-44e3-9ae6-c0688f185c68,دوناتو (آ.اس.پ)
915,bbcfe9a8-c3a2-4bce-bcd9-f6264af183a7,سام استریت (ASP)
916,350c6ea4-6d39-426f-8af0-3693700d03f0,استودیو کیک سارا
917,3d3b494c-240a-4514-9ed8-f47dc6df5e99,پارلو
918,0a73f158-adbf-4e10-a61c-12e8ae483ff6,مجموعه گردشگری باغ نارنج
919,dcfbbb46-ea02-423d-9bb5-5a3fd0979f05,کلپچ خوب (شعبه1)
920,710eeabe-870b-4e9f-bd8f-02732dc8699e,مهتاب
921,1eb047af-4a14-4d97-b4ad-155215608114,مطبخ میزبان
922,f91a1c98-9975-4f79-9f18-fc74eac8c259,فرمو
923,7b1458b3-1029-4f9f-9e1b-15b750be9cbe,هیت
924,472d8eb4-e5a1-48cb-8d9a-9811a27fda9b,شوخ
925,22583884-d706-41be-8e48-ec855ab3c308,پاتوق (حسینیه ارشاد)
926,e017fe9f-acfe-496a-9807-af781207d077,چکاد
927,bd778eee-13c9-40b4-85bc-d13c7433f800,ته دیگ(آ اس پ)
928,27ada3e8-eb2e-4198-b021-73d321bcdc5b,لئون
929,39e48812-a3a9-472d-88a4-b564277c1ce0,تام (پیروزی)
930,f232a01d-83df-4c09-bcf6-1fc0754522c2,فرسکو
931,b2f24d53-a1fe-4fe2-8410-e056aa5d8098,زیتون (مجیدیه)
932,fb328bf4-0611-45c5-8875-bcedf08e447a,بابیلون بیسترو
933,7774798d-7d6a-4aaa-8dbd-bc98fa445032,پیور
934,6b18df4b-d806-4604-b632-9d242b553f4e,سرای ارغوان
935,530cde89-2e45-4c74-920c-359d4ec3ffd9,پنج دری
936,47ef16cf-0ef9-41e3-ad90-056bdc334717,مم مد استیک هاوس (ASP)
937,20fd4b08-2360-4cab-b712-8ad822898340,آلموند
938,009d7f08-c078-44aa-bfa8-ed477c6d0281,دیگ و دیگچه
939,74b37ee6-ff8a-4d0f-9d13-d75ce48996f3,یارد
940,4f9cc1ce-dd22-4f48-87bf-8edfa424b832,آکوآ (پیروزی)
941,f90c3766-faed-4d63-b514-e5cb709da9f7,آس
942,cb21a914-4731-49f4-8bf9-2003078331a4,ژرژ
943,60d259b1-8229-4b34-908a-77492abdd8b5,لِوی
944,f415839f-812d-47ca-aa2b-d812d8926560,لانجین (گاندی)
945,d788c733-0f5b-4964-8c0f-e24df79f0206,گالری رحیمیه
946,d7305215-fb65-4ae5-a911-f08fd87e8a60,ینر دونر
947,5e5c64d9-18e7-47b0-b18c-d9434dd269ee,پارسینا
948,c0a9cd68-2940-4a28-9571-c61bfe8e74ff,فرهاد
949,7be56bbe-4924-6f4d-d82d-cb8f14250c19,هتل نیلو
950,d54c04e7-38bf-4747-a586-c5bb93491c00,ریور
951,13254ece-92f7-4604-9cb0-ac73ab8fd842,چیاکو (پاسداران)
952,075181c1-90db-4bc5-8dad-a798fdaadd02,آش و حلیم سید مهدی (مجیدیه)
953,8a3b8079-53a9-46fa-aa8e-13a94f44b4da,کباب سرا وآشکده حاج رضا
954,42732667-4a16-46fc-99d4-587dea5111b7,چاکوچ (برج تهران)
955,21d6c293-f7a8-455d-ace6-e833b2eb98e8,احرار
956,910371ba-79e8-4a6b-83ca-f89a3643c761,سیب 360 (میرداماد)
957,31096fa0-1c15-4ac0-bc7f-5a46787bdc54,میهن
958,5724a6eb-6290-45d4-afae-4829433e6a95,علی بابا 
959,fe666dce-0f52-4188-9cc9-19be4f17a983,سریزو
960,a08749a8-05cd-ad77-63b5-11e71f6b4af5,خاتون (شریعتی)
961,94410438-2a59-495e-9265-dc381866e87e,75
962,c54ea442-bd9a-4158-a658-c86607413b03,دیبا (هتل کوروش)
963,f3816af4-130d-471a-ba12-6d228494ac56,میزگرد
964,6fefa28e-5a9b-41c8-a231-24cdffea9676,دیدار
965,baec1e61-d304-45b0-a534-6d581796c413,نوتلا لند
966,52a06e0d-de5f-4ab7-b121-72098f4d1ee8,هیزم
967,2f1a88f4-f7be-4a5a-95f1-fe51337aa5e2,داداشی (نارمک)
968,ca6ded8d-77fd-4a92-917b-3b250a5051f5,جهرمی
969,f2095c31-0f7a-4b69-ad80-cb97755b5873,کافه 75
970,8724fc44-b300-4147-bf49-0a1d5ba2ebe8,فست فود جزیره
971,71d9a2e9-1ae2-41f0-9a4d-213af04558e5,دراگون
972,ab6fb029-f341-41ff-b254-acc7899abf53,آبمیوه بستنی شاهو
973,f2ed3e17-eb80-4a4d-bb59-af0ca8582df2,حاج صادق
974,e24fffd0-7298-4601-804e-38adc2884369,سناتور
975,7a27d894-2df3-46d1-a540-0b91413632ee,میتو
976,ff323959-4cc8-498f-b44e-af554c3f936a,آشکده عبید زاکانی
977,049a8781-2e67-4f74-9382-17e87e1239d4,ت (شریعتی)
978,a241abfe-5b85-4d64-891e-b40f2385c5ea,صدف(میرداماد)
979,70639371-6f76-4f45-8067-7694f5595a31,لونا
980,72489c13-0969-449f-b8ce-869ff5af4595,کبابی حاج رضا گلپایگانی و پسران
981,853a64bc-1e38-40e7-bf3c-4edf104caa3e,جیلیز ویلیز (پنجم نیروی هوایی)
982,3bde347c-53c4-44f1-bd57-ebdc97b1a0b0,کاژه
983,9206a71d-435a-4d9f-b1f4-5de1b37f819a,عطاویچ (پاسداران)
984,e5b95713-b212-4f43-92f0-76885f6a2c36,پیتزا رضا
985,8a5f5929-0f16-44df-aeab-339baea06d41,بستنی شاد
986,86febe93-b74b-4c9d-bdfb-f87766d2cbd1,سونات
987,90b38930-692a-4dc5-8091-586ea3d82007,عمارت شاهکار
988,4ff428d1-35ab-426b-b3a3-373027ac451e,قصرموج
989,4cc45e4a-2c21-44a1-8f8b-387524023f00,آدانا
990,63532916-a30e-4a54-bc30-7e96bbc067ec,گالری فرش 
991,e81e310a-1183-9169-52a5-d964d5a434b9,سها
992,f224a4fd-a965-4b7a-bb34-5fffdc00cee5,بیژن(میرداماد)
993,a0ec0a7f-7f3e-491e-aeea-4b410a74e44f,ویونا پلاس
994,533dd8dd-7a74-40df-bff5-fad076b371dd,مافین
995,9c7d605d-ab3d-469b-a632-ca5de741267c,مک لی (نیروی هوایی)
996,b5ef698d-7df6-497a-9aec-d440c66d1be5,سوان
997,e8beef59-f29c-4517-8c3f-0da6de3ca9b7,کبابسرای گلپایگانی ستاره
998,9222e098-6343-4022-b5ff-92b05390403d,هانی
999,e5b06814-618e-4da2-b417-2bf7177c2611,میزبان
